,Tahun,Bulan,SektorEkonomi,percentNPL,pandemicTF,Inflasi,EconGrowth,Unemployment,valueChannel,biRate,NPL
1557,2018,Mar,Perantara Keuangan,0.03191184888,0,0.2,5.06,5.13,13976,4.25,446
1558,2018,Mar,Real Estate Usaha Persewaan,0.036481526789999996,0,0.2,5.06,5.13,40870,4.25,1491
1559,2018,Mar,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.021390374330000003,0,0.2,5.06,5.13,187,4.25,4
1560,2018,Mar,Jasa Pendidikan,0.01580507079,0,0.2,5.06,5.13,3037,4.25,48
1561,2018,Mar,Jasa Kesehatan dan Kegiatan Sosial,0.01648186994,0,0.2,5.06,5.13,6674,4.25,110
1562,2018,Mar,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.0306742878,0,0.2,5.06,5.13,43913,4.25,1347
1563,2018,Mar,Jasa Perorangan yang Melayani Rumah Tangga,0.02607158639,0,0.2,5.06,5.13,2263,4.25,59
1564,2018,Mar,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.1960784314,0,0.2,5.06,5.13,51,4.25,10
1565,2018,Mar,Kegiatan yang belum jelas batasannya,0.03730017762,0,0.2,5.06,5.13,1126,4.25,42
1566,2018,Apr,Pertanian Perburuan dan Kehutanan,0.03058491209,0,0.1,5.27,5.13,82132,4.25,2512
1567,2018,Apr,Perikanan,0.029749724539999998,0,0.1,5.27,5.13,6353,4.25,189
1568,2018,Apr,Pertambangan dan Penggalian,0.07215862632999999,0,0.1,5.27,5.13,4892,4.25,353
1569,2018,Apr,Industri Pengolahan,0.03805701938,0,0.1,5.27,5.13,90706,4.25,3452
1570,2018,Apr,Listrik gas dan air,0.1854460094,0,0.1,5.27,5.13,3408,4.25,632
1571,2018,Apr,Konstruksi,0.1009964938,0,0.1,5.27,5.13,54190,4.25,5473
1572,2018,Apr,Perdagangan Besar dan Eceran,0.041002755099999996,0,0.1,5.27,5.13,472578,4.25,19377
1573,2018,Apr,Penyediaan akomodasi dan penyediaan makan minum,0.03937337439,0,0.1,5.27,5.13,33449,4.25,1317
1574,2018,Apr,Transportasi pergudangan dan komunikasi,0.06973449147,0,0.1,5.27,5.13,32466,4.25,2264
1575,2018,Apr,Perantara Keuangan,0.01732085487,0,0.1,5.27,5.13,14318,4.25,248
1576,2018,Apr,Real Estate Usaha Persewaan,0.03709900342,0,0.1,5.27,5.13,41241,4.25,1530
1577,2018,Apr,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.014778325119999998,0,0.1,5.27,5.13,203,4.25,3
1578,2018,Apr,Jasa Pendidikan,0.02058150931,0,0.1,5.27,5.13,3061,4.25,63
1579,2018,Apr,Jasa Kesehatan dan Kegiatan Sosial,0.01801801802,0,0.1,5.27,5.13,6882,4.25,124
1580,2018,Apr,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.03368360123,0,0.1,5.27,5.13,44918,4.25,1513
1581,2018,Apr,Jasa Perorangan yang Melayani Rumah Tangga,0.02664919179,0,0.1,5.27,5.13,2289,4.25,61
1582,2018,Apr,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.3333333333,0,0.1,5.27,5.13,39,4.25,13
1583,2018,Apr,Kegiatan yang belum jelas batasannya,0.01675977654,0,0.1,5.27,5.13,179,4.25,3
1584,2018,May,Pertanian Perburuan dan Kehutanan,0.03021934955,0,0.21,5.27,5.13,82927,4.75,2506
1585,2018,May,Perikanan,0.033390277989999995,0,0.21,5.27,5.13,6439,4.75,215
1586,2018,May,Pertambangan dan Penggalian,0.1633362294,0,0.21,5.27,5.13,4604,4.75,752
1587,2018,May,Industri Pengolahan,0.042253675539999994,0,0.21,5.27,5.13,91211,4.75,3854
1588,2018,May,Listrik gas dan air,0.1891413396,0,0.21,5.27,5.13,3389,4.75,641
1589,2018,May,Konstruksi,0.09821222094000001,0,0.21,5.27,5.13,56215,4.75,5521
1590,2018,May,Perdagangan Besar dan Eceran,0.04180568204,0,0.21,5.27,5.13,479863,4.75,20061
1591,2018,May,Penyediaan akomodasi dan penyediaan makan minum,0.04030801125,0,0.21,5.27,5.13,33765,4.75,1361
1592,2018,May,Transportasi pergudangan dan komunikasi,0.06960097021,0,0.21,5.27,5.13,33807,4.75,2353
1593,2018,May,Perantara Keuangan,0.01884057971,0,0.21,5.27,5.13,14490,4.75,273
1594,2018,May,Real Estate Usaha Persewaan,0.03784539552,0,0.21,5.27,5.13,42198,4.75,1597
1595,2018,May,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.012345679009999999,0,0.21,5.27,5.13,243,4.75,3
1596,2018,May,Jasa Pendidikan,0.018404907980000003,0,0.21,5.27,5.13,3097,4.75,57
1597,2018,May,Jasa Kesehatan dan Kegiatan Sosial,0.01809824763,0,0.21,5.27,5.13,6962,4.75,126
1598,2018,May,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.03204930663,0,0.21,5.27,5.13,45430,4.75,1456
1599,2018,May,Jasa Perorangan yang Melayani Rumah Tangga,0.02850877193,0,0.21,5.27,5.13,2280,4.75,65
1600,2018,May,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.4583333333,0,0.21,5.27,5.13,24,4.75,11
1601,2018,May,Kegiatan yang belum jelas batasannya,0.01435406699,0,0.21,5.27,5.13,209,4.75,3
1602,2018,Jun,Pertanian Perburuan dan Kehutanan,0.030189719439999995,0,0.59,5.27,5.13,83439,5.25,2519
1603,2018,Jun,Perikanan,0.03295042322,0,0.59,5.27,5.13,6616,5.25,218
1604,2018,Jun,Pertambangan dan Penggalian,0.07895315592999999,0,0.59,5.27,5.13,4547,5.25,359
1605,2018,Jun,Industri Pengolahan,0.04087564622,0,0.59,5.27,5.13,93234,5.25,3811
1606,2018,Jun,Listrik gas dan air,0.1995996568,0,0.59,5.27,5.13,3497,5.25,698
1607,2018,Jun,Konstruksi,0.09505559007999999,0,0.59,5.27,5.13,57924,5.25,5506
1608,2018,Jun,Perdagangan Besar dan Eceran,0.04140342115,0,0.59,5.27,5.13,480540,5.25,19896
1609,2018,Jun,Penyediaan akomodasi dan penyediaan makan minum,0.039211102989999996,0,0.59,5.27,5.13,34225,5.25,1342
1610,2018,Jun,Transportasi pergudangan dan komunikasi,0.06979684238,0,0.59,5.27,5.13,34013,5.25,2374
1611,2018,Jun,Perantara Keuangan,0.0235997685,0,0.59,5.27,5.13,15551,5.25,367
1612,2018,Jun,Real Estate Usaha Persewaan,0.038010180039999994,0,0.59,5.27,5.13,42436,5.25,1613
1613,2018,Jun,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.01351351351,0,0.59,5.27,5.13,296,5.25,4
1614,2018,Jun,Jasa Pendidikan,0.02080050425,0,0.59,5.27,5.13,3173,5.25,66
1615,2018,Jun,Jasa Kesehatan dan Kegiatan Sosial,0.014126289019999998,0,0.59,5.27,5.13,7079,5.25,100
1616,2018,Jun,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.03210479574,0,0.59,5.27,5.13,45040,5.25,1446
1617,2018,Jun,Jasa Perorangan yang Melayani Rumah Tangga,0.027641551489999996,0,0.59,5.27,5.13,2243,5.25,62
1618,2018,Jun,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.0,0,0.59,5.27,5.13,4,5.25,0
1619,2018,Jun,Kegiatan yang belum jelas batasannya,0.01369863014,0,0.59,5.27,5.13,219,5.25,3
1620,2018,Jul,Pertanian Perburuan dan Kehutanan,0.029643402769999997,1,0.28,5.17,5.13,84437,5.25,2503
1621,2018,Jul,Perikanan,0.03244478294,1,0.28,5.17,5.13,6565,5.25,213
1622,2018,Jul,Pertambangan dan Penggalian,0.06846805587,1,0.28,5.17,5.13,4367,5.25,299
1623,2018,Jul,Industri Pengolahan,0.03992263224,1,0.28,5.17,5.13,92028,5.25,3674
1624,2018,Jul,Listrik gas dan air,0.2014577259,1,0.28,5.17,5.13,3430,5.25,691
1625,2018,Jul,Konstruksi,0.09423784638,1,0.28,5.17,5.13,59509,5.25,5608
1626,2018,Jul,Perdagangan Besar dan Eceran,0.04027951096,1,0.28,5.17,5.13,478407,5.25,19270
1627,2018,Jul,Penyediaan akomodasi dan penyediaan makan minum,0.03714466567,1,0.28,5.17,5.13,34756,5.25,1291
1628,2018,Jul,Transportasi pergudangan dan komunikasi,0.0396174039,1,0.28,5.17,5.13,33142,5.25,1313
1629,2018,Jul,Perantara Keuangan,0.019176536940000002,1,0.28,5.17,5.13,14184,5.25,272
1630,2018,Jul,Real Estate Usaha Persewaan,0.04208430913,1,0.28,5.17,5.13,42700,5.25,1797
1631,2018,Jul,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.009389671362,1,0.28,5.17,5.13,426,5.25,4
1632,2018,Jul,Jasa Pendidikan,0.021633839199999998,1,0.28,5.17,5.13,3097,5.25,67
1633,2018,Jul,Jasa Kesehatan dan Kegiatan Sosial,0.01451905626,1,0.28,5.17,5.13,7163,5.25,104
1634,2018,Jul,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.03167283011,1,0.28,5.17,5.13,45970,5.25,1456
1635,2018,Jul,Jasa Perorangan yang Melayani Rumah Tangga,0.0273419991,1,0.28,5.17,5.13,2231,5.25,61
1636,2018,Jul,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.0,1,0.28,5.17,5.13,4,5.25,0
1637,2018,Jul,Kegiatan yang belum jelas batasannya,0.013157894740000002,1,0.28,5.17,5.13,228,5.25,3
1638,2018,Aug,Pertanian Perburuan dan Kehutanan,0.027522827830000002,0,-0.05,5.17,5.34,84984,5.5,2339
1639,2018,Aug,Perikanan,0.030399274049999998,0,-0.05,5.17,5.34,6612,5.5,201
1640,2018,Aug,Pertambangan dan Penggalian,0.06491188936,0,-0.05,5.17,5.34,4483,5.5,291
1641,2018,Aug,Industri Pengolahan,0.038322107339999995,0,-0.05,5.17,5.34,93236,5.5,3573
1642,2018,Aug,Listrik gas dan air,0.03759398496,0,-0.05,5.17,5.34,2926,5.5,110
1643,2018,Aug,Konstruksi,0.07283485001000001,0,-0.05,5.17,5.34,57802,5.5,4210
1644,2018,Aug,Perdagangan Besar dan Eceran,0.04005432084,0,-0.05,5.17,5.34,479374,5.5,19201
1645,2018,Aug,Penyediaan akomodasi dan penyediaan makan minum,0.03950459727,0,-0.05,5.17,5.34,34477,5.5,1362
1646,2018,Aug,Transportasi pergudangan dan komunikasi,0.03996402338,0,-0.05,5.17,5.34,33355,5.5,1333
1647,2018,Aug,Perantara Keuangan,0.01946575732,0,-0.05,5.17,5.34,14076,5.5,274
1648,2018,Aug,Real Estate Usaha Persewaan,0.04116363299,0,-0.05,5.17,5.34,43072,5.5,1773
1649,2018,Aug,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.009803921569,0,-0.05,5.17,5.34,408,5.5,4
1650,2018,Aug,Jasa Pendidikan,0.01908635795,0,-0.05,5.17,5.34,3196,5.5,61
1651,2018,Aug,Jasa Kesehatan dan Kegiatan Sosial,0.01565747541,0,-0.05,5.17,5.34,7217,5.5,113
1652,2018,Aug,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.03156778744,0,-0.05,5.17,5.34,46218,5.5,1459
1653,2018,Aug,Jasa Perorangan yang Melayani Rumah Tangga,0.02367128182,0,-0.05,5.17,5.34,2239,5.5,53
1654,2018,Aug,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.0,0,-0.05,5.17,5.34,5,5.5,0
1655,2018,Aug,Kegiatan yang belum jelas batasannya,0.01287553648,0,-0.05,5.17,5.34,233,5.5,3
1656,2018,Sep,Pertanian Perburuan dan Kehutanan,0.026573359879999998,0,-0.18,5.17,5.34,83881,5.75,2229
1657,2018,Sep,Perikanan,0.029137701519999996,0,-0.18,5.17,5.34,6761,5.75,197
1658,2018,Sep,Pertambangan dan Penggalian,0.06302335831,0,-0.18,5.17,5.34,4538,5.75,286
1659,2018,Sep,Industri Pengolahan,0.03845828755,0,-0.18,5.17,5.34,94648,5.75,3640
1660,2018,Sep,Listrik gas dan air,0.04254583189,0,-0.18,5.17,5.34,2891,5.75,123
1661,2018,Sep,Konstruksi,0.06738047809,0,-0.18,5.17,5.34,60240,5.75,4059
1662,2018,Sep,Perdagangan Besar dan Eceran,0.0389258438,0,-0.18,5.17,5.34,487080,5.75,18960
1663,2018,Sep,Penyediaan akomodasi dan penyediaan makan minum,0.03856460445,0,-0.18,5.17,5.34,34332,5.75,1324
1664,2018,Sep,Transportasi pergudangan dan komunikasi,0.037163273239999996,0,-0.18,5.17,5.34,33447,5.75,1243
1665,2018,Sep,Perantara Keuangan,0.01994709373,0,-0.18,5.17,5.34,13987,5.75,279
1666,2018,Sep,Real Estate Usaha Persewaan,0.040794743710000005,0,-0.18,5.17,5.34,44442,5.75,1813
1667,2018,Sep,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.008676789588,0,-0.18,5.17,5.34,461,5.75,4
1668,2018,Sep,Jasa Pendidikan,0.02022401991,0,-0.18,5.17,5.34,3214,5.75,65
1669,2018,Sep,Jasa Kesehatan dan Kegiatan Sosial,0.0147139714,0,-0.18,5.17,5.34,7272,5.75,107
1670,2018,Sep,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.028053093480000003,0,-0.18,5.17,5.34,45806,5.75,1285
1671,2018,Sep,Jasa Perorangan yang Melayani Rumah Tangga,0.02559497081,0,-0.18,5.17,5.34,2227,5.75,57
1672,2018,Sep,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.0,0,-0.18,5.17,5.34,10,5.75,0
1673,2018,Sep,Kegiatan yang belum jelas batasannya,0.014150943400000001,0,-0.18,5.17,5.34,212,5.75,3
1674,2018,Oct,Pertanian Perburuan dan Kehutanan,0.026182402909999996,0,0.28,5.18,5.34,85821,5.75,2247
1675,2018,Oct,Perikanan,0.028732313019999997,0,0.28,5.18,5.34,6926,5.75,199
1676,2018,Oct,Pertambangan dan Penggalian,0.052786788560000006,0,0.28,5.18,5.34,6782,5.75,358
1677,2018,Oct,Industri Pengolahan,0.03833696668,0,0.28,5.18,5.34,96330,5.75,3693
1678,2018,Oct,Listrik gas dan air,0.03865267808,0,0.28,5.18,5.34,3622,5.75,140
1679,2018,Oct,Konstruksi,0.06561741445000001,0,0.28,5.18,5.34,63855,5.75,4190
1680,2018,Oct,Perdagangan Besar dan Eceran,0.03848937123,0,0.28,5.18,5.34,493331,5.75,18988
1681,2018,Oct,Penyediaan akomodasi dan penyediaan makan minum,0.036774071160000005,0,0.28,5.18,5.34,36901,5.75,1357
1682,2018,Oct,Transportasi pergudangan dan komunikasi,0.03461411063,0,0.28,5.18,5.34,36228,5.75,1254
1683,2018,Oct,Perantara Keuangan,0.02272727273,0,0.28,5.18,5.34,13904,5.75,316
1684,2018,Oct,Real Estate Usaha Persewaan,0.03913675736,0,0.28,5.18,5.34,47449,5.75,1857
1685,2018,Oct,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.005825242718,0,0.28,5.18,5.34,515,5.75,3
1686,2018,Oct,Jasa Pendidikan,0.01991916859,0,0.28,5.18,5.34,3464,5.75,69
1687,2018,Oct,Jasa Kesehatan dan Kegiatan Sosial,0.01520962836,0,0.28,5.18,5.34,7561,5.75,115
1688,2018,Oct,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.02583358366,0,0.28,5.18,5.34,46606,5.75,1204
1689,2018,Oct,Jasa Perorangan yang Melayani Rumah Tangga,0.02604400539,0,0.28,5.18,5.34,2227,5.75,58
1690,2018,Oct,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.0,0,0.28,5.18,5.34,4,5.75,0
1691,2018,Oct,Kegiatan yang belum jelas batasannya,0.008032128514,0,0.28,5.18,5.34,249,5.75,2
1692,2018,Nov,Pertanian Perburuan dan Kehutanan,0.026335056969999996,0,0.27,5.18,5.34,87412,6.0,2302
1693,2018,Nov,Perikanan,0.028195219689999995,0,0.27,5.18,5.34,6987,6.0,197
1694,2018,Nov,Pertambangan dan Penggalian,0.04457271124,0,0.27,5.18,5.34,6237,6.0,278
1695,2018,Nov,Industri Pengolahan,0.03810034327,0,0.27,5.18,5.34,97007,6.0,3696
1696,2018,Nov,Listrik gas dan air,0.038660495510000004,0,0.27,5.18,5.34,3673,6.0,142
1697,2018,Nov,Konstruksi,0.06569023252999999,0,0.27,5.18,5.34,63906,6.0,4198
1698,2018,Nov,Perdagangan Besar dan Eceran,0.038262311349999995,0,0.27,5.18,5.34,495762,6.0,18969
1699,2018,Nov,Penyediaan akomodasi dan penyediaan makan minum,0.03613418186,0,0.27,5.18,5.34,37084,6.0,1340
1700,2018,Nov,Transportasi pergudangan dan komunikasi,0.034921950550000004,0,0.27,5.18,5.34,36195,6.0,1264
1701,2018,Nov,Perantara Keuangan,0.019702276709999998,0,0.27,5.18,5.34,13704,6.0,270
1702,2018,Nov,Real Estate Usaha Persewaan,0.038322382099999996,0,0.27,5.18,5.34,48092,6.0,1843
1703,2018,Nov,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.00625,0,0.27,5.18,5.34,480,6.0,3
1704,2018,Nov,Jasa Pendidikan,0.02170087977,0,0.27,5.18,5.34,3410,6.0,74
1705,2018,Nov,Jasa Kesehatan dan Kegiatan Sosial,0.015661403049999998,0,0.27,5.18,5.34,7726,6.0,121
1706,2018,Nov,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.02540129781,0,0.27,5.18,5.34,46848,6.0,1190
1707,2018,Nov,Jasa Perorangan yang Melayani Rumah Tangga,0.026777469989999997,0,0.27,5.18,5.34,2166,6.0,58
1708,2018,Nov,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.0,0,0.27,5.18,5.34,4,6.0,0
1709,2018,Nov,Kegiatan yang belum jelas batasannya,0.008547008547000001,0,0.27,5.18,5.34,234,6.0,2
1710,2018,Dec,Pertanian Perburuan dan Kehutanan,0.023146493969999998,0,0.62,5.18,5.34,89560,6.0,2073
1711,2018,Dec,Perikanan,0.02375,0,0.62,5.18,5.34,7200,6.0,171
1712,2018,Dec,Pertambangan dan Penggalian,0.0411622276,0,0.62,5.18,5.34,6608,6.0,272
1713,2018,Dec,Industri Pengolahan,0.03324312316,0,0.62,5.18,5.34,99028,6.0,3292
1714,2018,Dec,Listrik gas dan air,0.031344323189999995,0,0.62,5.18,5.34,4307,6.0,135
1715,2018,Dec,Konstruksi,0.06313078806,0,0.62,5.18,5.34,62521,6.0,3947
1716,2018,Dec,Perdagangan Besar dan Eceran,0.03439172515,0,0.62,5.18,5.34,499248,6.0,17170
1717,2018,Dec,Penyediaan akomodasi dan penyediaan makan minum,0.03149668664,0,0.62,5.18,5.34,37877,6.0,1193
1718,2018,Dec,Transportasi pergudangan dan komunikasi,0.03083607637,0,0.62,5.18,5.34,37975,6.0,1171
1719,2018,Dec,Perantara Keuangan,0.020655314440000003,0,0.62,5.18,5.34,16267,6.0,336
1720,2018,Dec,Real Estate Usaha Persewaan,0.03090694838,0,0.62,5.18,5.34,48371,6.0,1495
1721,2018,Dec,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.0037593984960000004,0,0.62,5.18,5.34,532,6.0,2
1722,2018,Dec,Jasa Pendidikan,0.016611295680000002,0,0.62,5.18,5.34,3612,6.0,60
1723,2018,Dec,Jasa Kesehatan dan Kegiatan Sosial,0.014758332309999999,0,0.62,5.18,5.34,8131,6.0,120
1724,2018,Dec,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.0199433893,0,0.62,5.18,5.34,46281,6.0,923
1725,2018,Dec,Jasa Perorangan yang Melayani Rumah Tangga,0.021828103680000002,0,0.62,5.18,5.34,2199,6.0,48
1726,2018,Dec,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.0,0,0.62,5.18,5.34,4,6.0,0
1727,2018,Dec,Kegiatan yang belum jelas batasannya,0.04761904762,0,0.62,5.18,5.34,252,6.0,12
1728,2019,Jan,Pertanian Perburuan dan Kehutanan,0.024935569169999998,0,0.32,5.07,5.34,89631,6.0,2235
1729,2019,Jan,Perikanan,0.027291812460000002,0,0.32,5.07,5.34,7145,6.0,195
1730,2019,Jan,Pertambangan dan Penggalian,0.03873075128,0,0.32,5.07,5.34,6429,6.0,249
1731,2019,Jan,Industri Pengolahan,0.03656928592,0,0.32,5.07,5.34,97076,6.0,3550
1732,2019,Jan,Listrik gas dan air,0.03361945637,0,0.32,5.07,5.34,4194,6.0,141
1733,2019,Jan,Konstruksi,0.07543428672000001,0,0.32,5.07,5.34,56990,6.0,4299
1734,2019,Jan,Perdagangan Besar dan Eceran,0.03811005565,0,0.32,5.07,5.34,493623,6.0,18812
1735,2019,Jan,Penyediaan akomodasi dan penyediaan makan minum,0.032663924510000004,0,0.32,5.07,5.34,37197,6.0,1215
1736,2019,Jan,Transportasi pergudangan dan komunikasi,0.03276689377,0,0.32,5.07,5.34,37721,6.0,1236
1737,2019,Jan,Perantara Keuangan,0.0198454887,0,0.32,5.07,5.34,14109,6.0,280
1738,2019,Jan,Real Estate Usaha Persewaan,0.03394959377,0,0.32,5.07,5.34,48248,6.0,1638
1739,2019,Jan,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.0036101083029999996,0,0.32,5.07,5.34,554,6.0,2
1740,2019,Jan,Jasa Pendidikan,0.02173913043,0,0.32,5.07,5.34,3496,6.0,76
1741,2019,Jan,Jasa Kesehatan dan Kegiatan Sosial,0.01593475533,0,0.32,5.07,5.34,7970,6.0,127
1742,2019,Jan,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.02305512901,0,0.32,5.07,5.34,46237,6.0,1066
1743,2019,Jan,Jasa Perorangan yang Melayani Rumah Tangga,0.027239150510000004,0,0.32,5.07,5.34,2166,6.0,59
1744,2019,Jan,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.0,0,0.32,5.07,5.34,4,6.0,0
1745,2019,Jan,Kegiatan yang belum jelas batasannya,0.04918032787,0,0.32,5.07,5.34,244,6.0,12
1746,2019,Feb,Pertanian Perburuan dan Kehutanan,0.025972743430000004,0,-0.08,5.07,5.01,91134,6.0,2367
1747,2019,Feb,Perikanan,0.02866111642,0,-0.08,5.07,5.01,7327,6.0,210
1748,2019,Feb,Pertambangan dan Penggalian,0.037283621839999996,0,-0.08,5.07,5.01,6759,6.0,252
1749,2019,Feb,Industri Pengolahan,0.03783067152,0,-0.08,5.07,5.01,97302,6.0,3681
1750,2019,Feb,Listrik gas dan air,0.03307436182,0,-0.08,5.07,5.01,4505,6.0,149
1751,2019,Feb,Konstruksi,0.07940621638999999,0,-0.08,5.07,5.01,56721,6.0,4504
1752,2019,Feb,Perdagangan Besar dan Eceran,0.03870838588,0,-0.08,5.07,5.01,499530,6.0,19336
1753,2019,Feb,Penyediaan akomodasi dan penyediaan makan minum,0.033233429700000004,0,-0.08,5.07,5.01,37703,6.0,1253
1754,2019,Feb,Transportasi pergudangan dan komunikasi,0.03313017659,0,-0.08,5.07,5.01,38394,6.0,1272
1755,2019,Feb,Perantara Keuangan,0.01910691284,0,-0.08,5.07,5.01,13974,6.0,267
1756,2019,Feb,Real Estate Usaha Persewaan,0.03338159255,0,-0.08,5.07,5.01,48350,6.0,1614
1757,2019,Feb,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.005110732538,0,-0.08,5.07,5.01,587,6.0,3
1758,2019,Feb,Jasa Pendidikan,0.024034334759999998,0,-0.08,5.07,5.01,3495,6.0,84
1759,2019,Feb,Jasa Kesehatan dan Kegiatan Sosial,0.01674008811,0,-0.08,5.07,5.01,7945,6.0,133
1760,2019,Feb,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.02383785162,0,-0.08,5.07,5.01,47068,6.0,1122
1761,2019,Feb,Jasa Perorangan yang Melayani Rumah Tangga,0.028531983430000005,0,-0.08,5.07,5.01,2173,6.0,62
1762,2019,Feb,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.0,0,-0.08,5.07,5.01,3,6.0,0
1763,2019,Feb,Kegiatan yang belum jelas batasannya,0.04858299595,0,-0.08,5.07,5.01,247,6.0,12
1764,2019,Mar,Pertanian Perburuan dan Kehutanan,0.0253825169,0,0.11,5.07,5.01,92741,6.0,2354
1765,2019,Mar,Perikanan,0.027280130289999996,0,0.11,5.07,5.01,7368,6.0,201
1766,2019,Mar,Pertambangan dan Penggalian,0.03601108033,0,0.11,5.07,5.01,6859,6.0,247
1767,2019,Mar,Industri Pengolahan,0.03582164834,0,0.11,5.07,5.01,99130,6.0,3551
1768,2019,Mar,Listrik gas dan air,0.03323731442,0,0.11,5.07,5.01,4513,6.0,150
1769,2019,Mar,Konstruksi,0.07407597097999999,0,0.11,5.07,5.01,58575,6.0,4339
1770,2019,Mar,Perdagangan Besar dan Eceran,0.036475168100000004,0,0.11,5.07,5.01,508620,6.0,18552
1771,2019,Mar,Penyediaan akomodasi dan penyediaan makan minum,0.03403093244,0,0.11,5.07,5.01,38083,6.0,1296
1772,2019,Mar,Transportasi pergudangan dan komunikasi,0.03253526595,0,0.11,5.07,5.01,38635,6.0,1257
1773,2019,Mar,Perantara Keuangan,0.01812646038,0,0.11,5.07,5.01,14123,6.0,256
1774,2019,Mar,Real Estate Usaha Persewaan,0.030494195010000003,0,0.11,5.07,5.01,48665,6.0,1484
1775,2019,Mar,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.019108280249999998,0,0.11,5.07,5.01,157,6.0,3
1776,2019,Mar,Jasa Pendidikan,0.02380277699,0,0.11,5.07,5.01,3529,6.0,84
1777,2019,Mar,Jasa Kesehatan dan Kegiatan Sosial,0.016955491830000002,0,0.11,5.07,5.01,8021,6.0,136
1778,2019,Mar,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.02217341724,0,0.11,5.07,5.01,47354,6.0,1050
1779,2019,Mar,Jasa Perorangan yang Melayani Rumah Tangga,0.026399635869999997,0,0.11,5.07,5.01,2197,6.0,58
1780,2019,Mar,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.0,0,0.11,5.07,5.01,4,6.0,0
1781,2019,Mar,Kegiatan yang belum jelas batasannya,0.0404040404,0,0.11,5.07,5.01,297,6.0,12
1782,2019,Apr,Pertanian Perburuan dan Kehutanan,0.02672095686,0,0.44,5.05,5.01,94308,6.0,2520
1783,2019,Apr,Perikanan,0.027774086380000004,0,0.44,5.05,5.01,7525,6.0,209
1784,2019,Apr,Pertambangan dan Penggalian,0.04543046358,0,0.44,5.05,5.01,7550,6.0,343
1785,2019,Apr,Industri Pengolahan,0.03690166585,0,0.44,5.05,5.01,99589,6.0,3675
1786,2019,Apr,Listrik gas dan air,0.032470288619999996,0,0.44,5.05,5.01,4712,6.0,153
1787,2019,Apr,Konstruksi,0.07904362416,0,0.44,5.05,5.01,59600,6.0,4711
1788,2019,Apr,Perdagangan Besar dan Eceran,0.037448393860000005,0,0.44,5.05,5.01,513747,6.0,19239
1789,2019,Apr,Penyediaan akomodasi dan penyediaan makan minum,0.0340833716,0,0.44,5.05,5.01,39198,6.0,1336
1790,2019,Apr,Transportasi pergudangan dan komunikasi,0.03191678747,0,0.44,5.05,5.01,39321,6.0,1255
1791,2019,Apr,Perantara Keuangan,0.017792302109999998,0,0.44,5.05,5.01,13770,6.0,245
1792,2019,Apr,Real Estate Usaha Persewaan,0.03239354541,0,0.44,5.05,5.01,49763,6.0,1612
